sample_id,cluster_id,cluster_color,tsne_x,tsne_y
LS-15038_S21_E1-50,59,#00A809,-20.4964143416565,9.54767560056853
LS-15038_S22_E1-50,28,#FF9F2C,8.85096005650995,-31.2570734205652
LS-15038_S24_E1-50,84,#73CA95,2.28016303282344,53.7592628667358
LS-15038_S25_E1-50,52,#7AE6AB,-13.1776923702267,-42.2095827958815
LS-15038_S26_E1-50,56,#00979D,-42.3386394890047,0.760113510440119
LS-15038_S27_E1-50,6,#FFA388,30.4424694861496,33.0291498791868
LS-15038_S28_E1-50,52,#7AE6AB,-11.6363403264079,-38.5055083917658
LS-15038_S29_E1-50,52,#7AE6AB,-5.61410317836263,-39.0358358371992
LS-15038_S30_E1-50,52,#7AE6AB,-5.57767122110466,-39.3082628600513
LS-15038_S31_E1-50,51,#A6E6A9,-7.72602134634409,-44.9934237844773
LS-15038_S32_E1-50,25,#992E81,-1.95399865749694,24.7004242585725
LS-15038_S41_E1-50,52,#7AE6AB,-10.8443143415178,-39.0910323094397
LS-15038_S42_E1-50,52,#7AE6AB,-10.6686005955684,-38.2772357700195
LS-15038_S43_E1-50,52,#7AE6AB,-5.55852539937558,-39.6383033352156
LS-15038_S44_E1-50,10,#6C00BF,6.08504889126368,34.8098564397688
LS-15038_S45_E1-50,52,#7AE6AB,-5.59002305137451,-39.2192708724651
LS-15038_S46_E1-50,52,#7AE6AB,-5.6132620661941,-39.2238834330141
LS-15038_S47_E1-50,52,#7AE6AB,-5.5868069602851,-39.300779028113
LS-15038_S48_E1-50,56,#00979D,-15.3929088626,-37.9691020005867
LS-15038_S49_E1-50,8,#C77963,28.4433664442045,41.0979394945793
LS-15038_S51_E1-50,21,#FF00B3,-10.0086039686179,20.5665268933882
LS-15038_S52_E1-50,37,#802600,31.4707600499873,-33.0934948112487
LS-15038_S53_E1-50,27,#FF8011,4.36665444350221,-19.8273226366956
LS-15038_S54_E1-50,16,#B09FFF,-21.8097111406737,38.9006051878132
LS-15038_S55_E1-50,40,#C11331,25.4343998927285,-24.5166362898357
LS-15038_S56_E1-50,43,#ED4C50,41.2938721801725,-19.3663676363505
LS-15038_S57_E1-50,4,#DD6091,12.5604089812286,18.8042876470172
LS-15038_S58_E1-50,5,#FF7290,26.8932416170789,16.4038238178601
LS-15038_S59_E1-50,35,#994C00,22.788936980783,-6.19774204523051
LS-15038_S60_E1-50,37,#802600,29.934444265103,-32.6218297249612
LS-15038_S61_E1-50,10,#6C00BF,6.62511533657518,36.3831975798523
LS-15038_S62_E1-50,14,#7779BF,-7.72922211585895,14.0905242619108
LS-15038_S63_E1-50,37,#802600,29.6627829872813,-32.5615799543996
LS-15038_S64_E1-50,8,#C77963,27.4781285748111,41.5385358990088
LS-15038_S65_E1-50,22,#FF4DC1,-4.80525399440575,36.7026395080188
LS-15038_S67_E1-50,4,#DD6091,15.0330082276782,16.3417608743947
LS-15038_S68_E1-50,21,#FF00B3,-8.94491419161921,22.2144609833692
LS-15038_S69_E1-50,6,#FFA388,25.9727042598804,32.0245053706009
LS-15038_S70_E1-50,25,#992E81,1.07088044768929,22.2403574285088
LS-15038_S71_E1-50,6,#FFA388,23.6717670350392,26.0006646658899
LS-15038_S72_E1-50,4,#DD6091,11.4091169277106,18.0027630285145
LS-15038_S73_E1-50,25,#992E81,1.57461184244665,23.3279514088993
LS-15038_S74_E1-50,20,#B3128A,-7.50196183133085,33.4056308445826
LS-15038_S75_E1-50,1,#DDACC9,16.3897033393487,30.6536624759995
LS-15038_S76_E1-50,25,#992E81,-1.89044730959575,28.7344197580537
LS-15038_S77_E1-50,52,#7AE6AB,-5.20952160515095,-34.9248385010061
LS-15038_S78_E1-50,16,#B09FFF,-16.3985075902619,40.8881594528286
LS-15038_S79_E1-50,6,#FFA388,26.2781161428598,29.5803763394186
LS-15038_S80_E1-50,11,#9900B3,9.31548342508247,32.1896988927634
LS-15038_S81_E1-50,48,#D6221D,25.7423174136368,2.77675251329558
LS-15038_S82_E1-50,103,#665C47,6.03982236480577,-38.2697308858635
LS-15038_S83_E1-50,5,#FF7290,23.3741647481187,18.1224668779271
LS-15038_S84_E1-50,12,#7A0099,5.43688232121799,33.80643930735
LS-15038_S85_E1-50,2,#FF88AD,10.9105461848014,27.9554006150864
LS-15038_S86_E1-50,6,#FFA388,28.9673005623173,20.6476469617111
LS-15038_S87_E1-50,23,#BD3D9A,-11.9295729107207,38.8834771979024
LS-15038_S88_E1-50,25,#992E81,-1.25715424891973,25.045209013202
LS-15038_S89_E1-50,14,#7779BF,-8.09699281171446,14.45095615099
LS-15038_S90_E1-50,6,#FFA388,23.2363008082094,27.9965775090979
LS-15038_S91_E1-50,24,#AF00E6,1.11204352882942,26.5342571538187
LS-15038_S92_E1-50,25,#992E81,0.230571509891129,25.4065469558406
LS-15038_S93_E1-50,6,#FFA388,23.9782297274598,24.794015425571
LS-15038_S94_E1-50,4,#DD6091,8.53877615271998,17.9503735554548
LS-15038_S95_E1-50,21,#FF00B3,-8.11616895387606,22.4687638156033
LS-15038_S96_E1-50,5,#FF7290,20.5922363543527,21.1061324035976
LS-15041_S01_E1-50,56,#00979D,-40.2483032339258,19.1506700467526
LS-15041_S02_E1-50,56,#00979D,-40.7977671460712,25.843773986206
LS-15041_S03_E1-50,56,#00979D,-39.4897732524855,22.5898669592705
LS-15041_S04_E1-50,56,#00979D,-41.9322506023214,25.6486905122954
LS-15041_S05_E1-50,56,#00979D,-42.9321746920742,20.3040759496626
LS-15041_S06_E1-50,56,#00979D,-40.8430989099262,5.40677918006377
LS-15041_S07_E1-50,56,#00979D,-45.60314562775,13.996181963195
LS-15041_S08_E1-50,56,#00979D,-42.4100225775085,25.5938568837748
LS-15041_S09_E1-50,56,#00979D,-43.3311479667817,24.5169487423996
LS-15041_S10_E1-50,56,#00979D,-41.1034335673387,9.72053143803175
LS-15041_S11_E1-50,56,#00979D,-43.1073322193462,9.11222231214901
LS-15041_S12_E1-50,56,#00979D,-41.9730812448145,7.03752118491702
LS-15041_S13_E1-50,56,#00979D,-36.7760638010423,12.9941279434897
LS-15041_S14_E1-50,56,#00979D,-42.0598565488364,10.8751923570223
LS-15041_S15_E1-50,82,#008F39,8.81148701812025,51.5164933609944
LS-15041_S16_E1-50,56,#00979D,-42.219340873046,2.36317858690208
LS-15041_S17_E1-50,60,#00FF00,-18.6555259676317,7.90868474757919
LS-15041_S18_E1-50,60,#00FF00,-17.2833886200372,7.93472337005107
LS-15041_S19_E1-50,69,#A19922,-16.6969266085047,-1.32580954000203
LS-15041_S20_E1-50,69,#A19922,-14.9753099619694,-5.08399631733499
LS-15041_S21_E1-50,69,#A19922,-24.9109772747346,-3.02551928651858
LS-15041_S22_E1-50,27,#FF8011,4.65615108651264,-19.9780486241783
LS-15041_S23_E1-50,82,#008F39,9.80337992724861,51.5864675530566
LS-15041_S24_E1-50,28,#FF9F2C,11.294775951188,-27.1790371543564
LS-15041_S25_E1-50,59,#00A809,-18.4664502408125,8.7617883124391
LS-15041_S26_E1-50,70,#C2E32C,-30.8297383534692,-10.3818976109988
LS-15041_S27_E1-50,71,#96E32C,-38.6052338319705,-6.57307561683439
LS-15041_S28_E1-50,47,#E62A5D,42.4009791293041,-14.2394217281487
LS-15041_S29_E1-50,69,#A19922,-18.4244688687626,-5.36160644740824
LS-15041_S31_E1-50,69,#A19922,-21.0803345064958,-7.68035352986495
LS-15041_S32_E1-50,82,#008F39,10.8319554182901,52.2611993188693
LS-15041_S33_E1-50,69,#A19922,-26.3959213385513,-3.29212096288098
LS-15041_S34_E1-50,91,#69A8E6,-39.62811084074,-26.4158295828096
LS-15041_S35_E1-50,69,#A19922,-25.2805589842191,-4.02506267208484
LS-15041_S36_E1-50,90,#74CAFF,-43.4733646831585,-25.5419729646999
LS-15041_S37_E1-50,70,#C2E32C,-28.7638859372088,-0.860405745982924
LS-15041_S38_E1-50,90,#74CAFF,-40.9019517041394,-26.8057001963721
LS-15041_S39_E1-50,90,#74CAFF,-43.3700927251562,-25.3059111858724
LS-15041_S40_E1-50,69,#A19922,-22.0880064293646,-6.20105765310231
LS-15041_S41_E1-50,70,#C2E32C,-35.9503897389111,-10.1104015532196
LS-15041_S42_E1-50,26,#FFFF00,-31.9735524662924,-44.0743002965705
LS-15041_S43_E1-50,70,#C2E32C,-25.8665571839142,-3.52146572511779
LS-15041_S44_E1-50,70,#C2E32C,-32.0012512871382,0.758175595960457
LS-15041_S45_E1-50,70,#C2E32C,-37.3165635075285,-8.90517171243168
LS-15041_S46_E1-50,90,#74CAFF,-43.2497485744126,-25.7632521162241
LS-15041_S47_E1-50,69,#A19922,-28.8212233162008,-9.47485917506097
LS-15041_S48_E1-50,69,#A19922,-20.107149212795,-12.4928066589787
LS-15041_S49_E1-50,28,#FF9F2C,10.6723197530532,-31.182030883209
LS-15041_S50_E1-50,61,#26BF64,-16.282185302107,5.44192122197844
LS-15041_S51_E1-50,30,#FFDF11,10.1977770996017,-19.8297427649423
LS-15041_S52_E1-50,48,#D6221D,46.3502556845338,2.27560243464028
LS-15041_S53_E1-50,84,#73CA95,4.26583291677549,55.9563339834543
LS-15041_S54_E1-50,82,#008F39,7.96773998184181,53.6811806364989
LS-15041_S55_E1-50,84,#73CA95,4.28247198891173,55.8160597774131
LS-15041_S56_E1-50,84,#73CA95,4.27397225989121,55.9198661777882
LS-15041_S57_E1-50,82,#008F39,7.32898998372856,46.8287567813909
LS-15041_S59_E1-50,44,#FF2F7E,48.9450628479964,-0.602120520418764
LS-15041_S60_E1-50,48,#D6221D,44.2191660079772,-4.15557904624633
LS-15041_S61_E1-50,48,#D6221D,45.905421837659,-0.675669055479445
LS-15041_S62_E1-50,78,#29E043,41.9285096782383,-32.9871159463374
LS-15041_S63_E1-50,33,#BF480D,18.8653329288401,-17.2290139195489
LS-15041_S64_E1-50,82,#008F39,9.69495660327958,52.8996263089306
LS-15041_S65_E1-50,69,#A19922,-22.64681848287,-3.79677526047853
LS-15041_S66_E1-50,84,#73CA95,4.1954021428589,55.9190975507756
LS-15041_S67_E1-50,61,#26BF64,-16.5512276577708,6.44254695544782
LS-15041_S68_E1-50,48,#D6221D,28.4877121382355,0.407907509208188
LS-15041_S69_E1-50,84,#73CA95,4.28203067994352,55.8476137033717
LS-15041_S70_E1-50,59,#00A809,-18.6729734618301,10.3762313085472
LS-15041_S71_E1-50,16,#B09FFF,-19.7470981617503,40.6044227859631
LS-15041_S72_E1-50,84,#73CA95,7.91682572037606,53.730732444666
LS-15041_S73_E1-50,6,#FFA388,26.281237524754,29.2931752918502
LS-15041_S74_E1-50,52,#7AE6AB,-10.6519874870536,-38.4773800624168
LS-15041_S75_E1-50,52,#7AE6AB,-8.94218565864271,-41.670199974971
LS-15041_S76_E1-50,5,#FF7290,17.495426266816,15.3467950428234
LS-15041_S77_E1-50,4,#DD6091,11.3145263734063,17.1501779743842
LS-15041_S78_E1-50,52,#7AE6AB,-13.2342559645869,-42.4131787184209
LS-15041_S79_E1-50,52,#7AE6AB,-13.1794598954578,-42.2571091316261
LS-15041_S80_E1-50,51,#A6E6A9,-2.52701853304359,-44.4962126385042
LS-15041_S81_E1-50,52,#7AE6AB,-15.3863018819761,-38.0982882091082
LS-15041_S82_E1-50,52,#7AE6AB,-9.17989291420152,-41.9453638345994
LS-15041_S83_E1-50,52,#7AE6AB,-13.6574842129375,-42.3445023895725
LS-15041_S84_E1-50,35,#994C00,22.9420095436827,-6.86053281594876
LS-15041_S85_E1-50,6,#FFA388,22.3871556671604,31.5136916606934
LS-15041_S86_E1-50,51,#A6E6A9,-7.10861221571491,-43.8891348372066
LS-15041_S87_E1-50,4,#DD6091,9.54280179519635,17.0386241401996
LS-15041_S88_E1-50,52,#7AE6AB,-9.34703783864435,-36.5713111146993
LS-15042_S09_E1-50,71,#96E32C,-33.169750128994004,-0.138587856991588
LS-15042_S10_E1-50,91,#69A8E6,-39.7847716919,-26.6507643895768
LS-15042_S11_E1-50,61,#26BF64,-16.4853553266822,6.98371421875211
LS-15042_S12_E1-50,19,#FF00FF,-22.5985982937721,28.3590959728434
LS-15042_S13_E1-50,70,#C2E32C,-33.1434540093362,-0.720518603606601
LS-15042_S14_E1-50,91,#69A8E6,-33.1998236193231,-28.0107439433276
LS-15042_S15_E1-50,72,#5100FF,-8.33504307536632,-14.9440737292354
LS-15042_S16_E1-50,70,#C2E32C,-31.5923243317328,-9.25728489228122
LS-15042_S17_E1-50,69,#A19922,-25.5550508981761,-3.16953215983442
LS-15042_S18_E1-50,91,#69A8E6,-34.1544636447794,-24.8377489056936
LS-15042_S19_E1-50,90,#74CAFF,-33.7098540616211,-19.8578645310668
LS-15042_S20_E1-50,69,#A19922,-22.9991103844024,-10.0100009678253
LS-15042_S21_E1-50,70,#C2E32C,-34.1671311798888,-10.5640662707761
LS-15042_S22_E1-50,89,#5C89CC,-31.627981421686,-23.6502508133787
LS-15042_S23_E1-50,37,#802600,29.1651800206124,-32.6839750545528
LS-15042_S24_E1-50,69,#A19922,-14.8866587623144,-2.7328387113854
LS-15042_S25_E1-50,70,#C2E32C,-38.2460274028021,-8.50471532094343
LS-15042_S26_E1-50,69,#A19922,-25.5102454373791,-7.47251976290823
LS-15042_S27_E1-50,69,#A19922,-24.9548294846801,-1.46790830778162
LS-15042_S28_E1-50,91,#69A8E6,-32.8028559830939,-24.1868271074616
LS-15042_S29_E1-50,69,#A19922,-28.485841548663,-4.15291280535406
LS-15042_S30_E1-50,70,#C2E32C,-36.2381886603282,-9.92929350894158
LS-15042_S31_E1-50,90,#74CAFF,-39.9154827962545,-21.1008347549476
LS-15042_S32_E1-50,69,#A19922,-17.6436879481163,-1.84237324989245
LS-15042_S33_E1-50,38,#BF9F00,18.6154046813167,-24.1027076064105
LS-15042_S34_E1-50,84,#73CA95,3.79474784508536,53.8036042117742
LS-15042_S35_E1-50,78,#29E043,42.3347417017449,-32.4331656795121
LS-15042_S36_E1-50,82,#008F39,10.9568087111739,50.1360590512986
LS-15042_S37_E1-50,82,#008F39,5.07506991536902,51.4394328119743
LS-15042_S38_E1-50,82,#008F39,10.7811746795753,51.4973355673822
LS-15042_S39_E1-50,61,#26BF64,-16.512736521205,6.50377458354594
LS-15042_S40_E1-50,82,#008F39,10.8562941735026,50.4565305904013
LS-15042_S41_E1-50,84,#73CA95,5.99453963573923,54.6050097640408
LS-15042_S42_E1-50,78,#29E043,41.0827664786253,-27.5277460234493
LS-15042_S43_E1-50,84,#73CA95,-0.0495048227557405,51.4745452083374
LS-15042_S44_E1-50,61,#26BF64,-14.8609620836639,3.39561620391015
LS-15042_S45_E1-50,84,#73CA95,-0.194543697375898,51.3795636798279
LS-15042_S46_E1-50,69,#A19922,-16.9062377949933,-13.8848530273805
LS-15042_S47_E1-50,69,#A19922,-20.5346057879682,-6.11507661699744
LS-15042_S48_E1-50,82,#008F39,9.32882246456085,51.548738778422
LS-15042_S49_E1-50,59,#00A809,-22.943954049165,7.30986092822776
LS-15042_S50_E1-50,72,#5100FF,-8.24829031764902,-14.8884699106287
LS-15042_S51_E1-50,84,#73CA95,6.96411809136518,54.4927134340451
LS-15042_S52_E1-50,61,#26BF64,-14.6631347429304,5.30598627065592
LS-15042_S53_E1-50,59,#00A809,-20.9908250009077,8.76684152152063
LS-15042_S54_E1-50,7,#FF7466,28.2821653488719,36.5438689673927
LS-15042_S55_E1-50,59,#00A809,-24.0253180557966,11.4965509295311
LS-15042_S56_E1-50,16,#B09FFF,-25.5242634114305,39.9197574583839
LS-15042_S65_E1-50,56,#00979D,-37.9935350511895,12.9184312961056
LS-15042_S66_E1-50,56,#00979D,-42.0279498294278,22.7505149737284
LS-15042_S67_E1-50,56,#00979D,-47.6327761653055,4.76627365420996
LS-15042_S68_E1-50,56,#00979D,-46.3076122616504,14.2606932618616
LS-15042_S69_E1-50,56,#00979D,-44.2579463358699,9.18016517287394
LS-15042_S70_E1-50,56,#00979D,-42.5951888343557,4.03114942124972
LS-15042_S71_E1-50,56,#00979D,-39.7741217351112,10.8300320853506
LS-15042_S72_E1-50,56,#00979D,-37.9433834689778,11.4760806163443
LS-15042_S74_E1-50,56,#00979D,-40.6616225676697,23.0386813657987
LS-15042_S75_E1-50,56,#00979D,-40.8941238761524,3.81308974480988
LS-15042_S76_E1-50,56,#00979D,-45.0051065563578,10.0213582217775
LS-15042_S77_E1-50,56,#00979D,-42.821157918093,22.2624942321427
LS-15042_S78_E1-50,19,#FF00FF,-20.0090482929806,24.1438033794997
LS-15042_S80_E1-50,56,#00979D,-37.1170021440536,11.0650839173688
LS-15042_S81_E1-50,52,#7AE6AB,-12.5575522002177,-36.7741254242169
LS-15042_S82_E1-50,22,#FF4DC1,-7.16252393484086,40.7321245396475
LS-15042_S83_E1-50,50,#D9F077,-12.852324451709,-45.3526100332674
LS-15042_S84_E1-50,52,#7AE6AB,-12.3747475314534,-41.4334436865569
LS-15042_S85_E1-50,52,#7AE6AB,-11.0068289589553,-41.6935531637077
LS-15042_S86_E1-50,52,#7AE6AB,-4.12530827990606,-37.2435224648371
LS-15042_S87_E1-50,52,#7AE6AB,-6.50616652335403,-37.5287409658978
LS-15042_S88_E1-50,6,#FFA388,31.9329970490377,27.9471885126869
LS-15042_S89_E1-50,56,#00979D,-46.6568269112377,16.7595652565121
LS-15042_S90_E1-50,57,#00DDC5,-32.6012573986484,12.6065874227895
LS-15042_S91_E1-50,56,#00979D,-39.7983647230478,25.878303916587
LS-15042_S93_E1-50,57,#00DDC5,-32.1231109609194,13.4545666929717
LS-15042_S94_E1-50,84,#73CA95,5.4463794882502,54.0728917735905
LS-15042_S95_E1-50,57,#00DDC5,-32.8520016552218,25.8642854941961
LS-15043_S01_E1-50,91,#69A8E6,-36.6429235530528,-20.1327192754319
LS-15043_S02_E1-50,70,#C2E32C,-35.9850995748119,-9.75207277229236
LS-15043_S03_E1-50,69,#A19922,-22.1700962838809,-0.93384710085145906
LS-15043_S04_E1-50,92,#578EBF,-30.3125830403463,-27.869084522842
LS-15043_S05_E1-50,69,#A19922,-14.8416662983537,-8.30215546005333
LS-15043_S06_E1-50,70,#C2E32C,-28.840466575091,-4.36751869936495
LS-15043_S07_E1-50,86,#74A0FF,-30.2631782926353,-18.3093615791783
LS-15043_S08_E1-50,69,#A19922,-15.3962296360032,-8.26072623124878
LS-15043_S17_E1-50,71,#96E32C,-38.6034876375421,-9.35216670907669
LS-15043_S18_E1-50,69,#A19922,-16.3226374136723,-9.2643562982692
LS-15043_S19_E1-50,91,#69A8E6,-39.0711851835482,-24.1312541750208
LS-15043_S20_E1-50,69,#A19922,-15.1739215010308,-8.56715751934998
LS-15043_S21_E1-50,70,#C2E32C,-33.1056736812037,-10.0826341091674
LS-15043_S22_E1-50,91,#69A8E6,-36.8395809021,-26.8178141818153
LS-15043_S23_E1-50,70,#C2E32C,-34.256634527235,-11.0537892876669
LS-15043_S24_E1-50,69,#A19922,-25.1990355243503,-5.42122151097937
LS-15043_S26_E1-50,82,#008F39,7.3294396630346,52.8559343074875
LS-15043_S27_E1-50,59,#00A809,-21.5074377083488,9.54037015564155
LS-15043_S28_E1-50,84,#73CA95,4.55547836968743,51.8676253335787
LS-15043_S29_E1-50,82,#008F39,10.4879939961367,49.6905486895569
LS-15043_S30_E1-50,84,#73CA95,1.75868529880906,53.7750305940537
LS-15043_S31_E1-50,84,#73CA95,2.47307765594766,53.9316935984602
LS-15043_S32_E1-50,57,#00DDC5,-31.464823441788,24.2568257829143
LS-15043_S33_E1-50,57,#00DDC5,-29.7948031454168,14.8273777479542
LS-15043_S34_E1-50,57,#00DDC5,-31.8461646584526,13.2031113700566
LS-15043_S35_E1-50,82,#008F39,7.60794413695215,53.0133223675328
LS-15043_S36_E1-50,59,#00A809,-25.3617639124243,11.8038205443737
LS-15043_S37_E1-50,82,#008F39,11.4813040526415,48.7291606315138
LS-15043_S38_E1-50,59,#00A809,-21.7875298059081,10.5097384057327
LS-15043_S39_E1-50,23,#BD3D9A,-16.9819951145356,39.1161959471061
LS-15043_S40_E1-50,82,#008F39,10.6816718808338,49.9348409584464
LS-15043_S41_E1-50,56,#00979D,-41.6083716476355,8.88604065886556
LS-15043_S42_E1-50,56,#00979D,-46.3874939039197,11.0176424125976
LS-15043_S43_E1-50,16,#B09FFF,-22.1025668996914,36.7139803594527
LS-15043_S44_E1-50,56,#00979D,-41.9929942993214,6.59726537588787
LS-15043_S45_E1-50,19,#FF00FF,-15.3039423094471,31.3354538786936
LS-15043_S46_E1-50,56,#00979D,-41.1234011466436,12.8327899797978
LS-15043_S47_E1-50,56,#00979D,-46.8777106893448,11.1398955428852
LS-15043_S48_E1-50,56,#00979D,-41.2840494617357,9.59657375474365
LS-15043_S49_E1-50,56,#00979D,-42.29608517638,4.5110027545742
LS-15043_S50_E1-50,56,#00979D,-41.2609771036492,5.57840196946532
LS-15043_S51_E1-50,56,#00979D,-42.6746651795116,7.99115571181265
LS-15043_S52_E1-50,56,#00979D,-45.4471324387061,12.2154199736614
LS-15043_S53_E1-50,56,#00979D,-41.6018857006955,4.27535783973604
LS-15043_S54_E1-50,56,#00979D,-37.7997926659334,11.7494588800792
LS-15043_S55_E1-50,56,#00979D,-44.4939045139506,8.60402633826809
LS-15043_S56_E1-50,56,#00979D,-41.9909851130903,2.61889765729799
LS-15043_S57_E1-50,50,#D9F077,-12.3126778068534,-46.1410614731217
LS-15043_S58_E1-50,52,#7AE6AB,-8.96025732791687,-35.2059602932821
LS-15043_S59_E1-50,52,#7AE6AB,-10.0741653999641,-36.6660564056027
LS-15043_S60_E1-50,52,#7AE6AB,-7.40554751608742,-35.1440868393357
LS-15043_S61_E1-50,52,#7AE6AB,-7.02092785062326,-35.3834124591711
LS-15043_S62_E1-50,51,#A6E6A9,-4.58315247131963,-46.1969869870941
LS-15043_S63_E1-50,52,#7AE6AB,-11.96556777217,-43.7219375308837
LS-15043_S64_E1-50,18,#756FB3,-7.30526092016757,24.7728430671031
LS-15043_S65_E1-50,52,#7AE6AB,-12.3973477851842,-41.3149377162405
LS-15043_S66_E1-50,19,#FF00FF,-17.3300177304764,29.3508662654994
LS-15043_S67_E1-50,56,#00979D,-41.6081195198046,1.04229586197934
LS-15043_S68_E1-50,52,#7AE6AB,-5.38781903010781,-34.9019506959864
LS-15043_S69_E1-50,52,#7AE6AB,-11.155915546487,-41.3266711080905
LS-15043_S70_E1-50,6,#FFA388,24.1485468414397,32.2890516354351
LS-15043_S71_E1-50,52,#7AE6AB,-7.13573800277019,-38.8432693971782
LS-15043_S72_E1-50,52,#7AE6AB,-13.5435738028483,-37.2180796333312
LS-15043_S73_E1-50,69,#A19922,-16.2265274988652,-6.40285034682942
LS-15043_S74_E1-50,69,#A19922,-18.3924163967319,-9.78239825794892
LS-15043_S75_E1-50,16,#B09FFF,-22.2579986504012,37.4992382098115
LS-15043_S76_E1-50,69,#A19922,-20.3169112613445,-1.0229682962854
LS-15043_S77_E1-50,69,#A19922,-22.3265084022986,-9.09947947603396
LS-15043_S78_E1-50,69,#A19922,-18.4637526980327,-10.2194106423417
LS-15043_S79_E1-50,37,#802600,28.7508763690002,-32.2918386890272
LS-15043_S80_E1-50,69,#A19922,-22.2110114080215,-1.90192100996608
LS-15043_S81_E1-50,56,#00979D,-41.6885016732354,10.9252311448272
LS-15043_S83_E1-50,56,#00979D,-41.1383125008182,21.8637354467497
LS-15043_S84_E1-50,56,#00979D,-44.459171302029,2.03890335433487
LS-15043_S85_E1-50,56,#00979D,-45.1107013765095,19.3975018447659
LS-15043_S86_E1-50,6,#FFA388,29.1700947441931,29.0420741001229
LS-15043_S87_E1-50,56,#00979D,-47.0416729114123,13.7456520690714
LS-15043_S88_E1-50,56,#00979D,-34.470554047325,11.6933448447407
LS-15043_S89_E1-50,48,#D6221D,38.4529716743165,5.87570464983054
LS-15043_S90_E1-50,56,#00979D,-46.4634928598715,22.7743007685643
LS-15043_S91_E1-50,56,#00979D,-44.4295710494916,20.3865739007009
LS-15043_S92_E1-50,56,#00979D,-40.5310820815097,3.04365070293818
LS-15043_S93_E1-50,57,#00DDC5,-34.1157307290313,21.8940725059234
LS-15043_S94_E1-50,16,#B09FFF,-19.6426858519983,42.1361140773073
LS-15043_S95_E1-50,56,#00979D,-41.3881069562462,3.53654802830226
LS-15043_S96_E1-50,56,#00979D,-39.8706279321538,8.56439907116574
LS-15044_S01_E1-50,52,#7AE6AB,-12.4936014577994,-44.4507874809891
LS-15044_S02_E1-50,52,#7AE6AB,-11.5448971876116,-38.1081367004732
LS-15044_S03_E1-50,50,#D9F077,-11.9487625826524,-46.2146881678434
LS-15044_S04_E1-50,56,#00979D,-38.6375305565429,3.04426594430765
LS-15044_S05_E1-50,56,#00979D,-43.8106391640069,5.99094466205749
LS-15044_S06_E1-50,50,#D9F077,-12.2544781391481,-46.1920250537049
LS-15044_S07_E1-50,51,#A6E6A9,-3.56543377495311,-45.4004211485117
LS-15044_S08_E1-50,52,#7AE6AB,-11.5609419916443,-43.2930767596277
LS-15044_S09_E1-50,52,#7AE6AB,-12.2930394605236,-35.4481615364643
LS-15044_S10_E1-50,50,#D9F077,-12.0505475158298,-46.1497782193966
LS-15044_S11_E1-50,56,#00979D,-41.3463598037634,0.830484355331067
LS-15044_S12_E1-50,52,#7AE6AB,-11.4246734773361,-41.3571191262391
LS-15044_S13_E1-50,52,#7AE6AB,-12.4196512735528,-36.721444638948
LS-15044_S14_E1-50,52,#7AE6AB,-13.2622743258879,-40.7355552774945
LS-15044_S15_E1-50,52,#7AE6AB,-13.8101041784335,-40.8362694380069
LS-15044_S16_E1-50,52,#7AE6AB,-10.3066140920709,-37.657000266792
LS-15044_S25_E1-50,91,#69A8E6,-39.3473908390149,-21.5398695387063
LS-15044_S26_E1-50,92,#578EBF,-27.5853506336457,-23.3038916429874
LS-15044_S27_E1-50,92,#578EBF,-30.7251430603668,-28.5431916071274
LS-15044_S28_E1-50,70,#C2E32C,-32.7658409584802,-1.84081267349104
LS-15044_S29_E1-50,69,#A19922,-28.7529446284085,-6.05637732966011
LS-15044_S30_E1-50,91,#69A8E6,-35.5802101142958,-24.4116395725139
LS-15044_S31_E1-50,91,#69A8E6,-34.4530144482532,-24.7583345521861
LS-15044_S32_E1-50,86,#74A0FF,-30.0733119727949,-19.6563587809687
LS-15044_S33_E1-50,2,#FF88AD,10.8137212414706,28.0024481670507
LS-15044_S34_E1-50,14,#7779BF,-11.2908074908694,13.817859479364
LS-15044_S35_E1-50,56,#00979D,-41.7830545192227,1.69134701818854
LS-15044_S36_E1-50,14,#7779BF,-8.28566358216708,14.2947321226768
LS-15044_S37_E1-50,6,#FFA388,31.6217883761331,28.2581115291145
LS-15044_S38_E1-50,6,#FFA388,30.0773785461309,28.3067299454706
LS-15044_S39_E1-50,56,#00979D,-38.6980946714038,3.06228757703808
LS-15044_S40_E1-50,21,#FF00B3,-7.09983243071363,25.3151388993519
LS-15044_S41_E1-50,25,#992E81,-2.67186215596229,28.8016504641865
LS-15044_S42_E1-50,52,#7AE6AB,-12.6188372877403,-37.9328087884665
LS-15044_S43_E1-50,51,#A6E6A9,-4.51979592390111,-47.3437934207846
LS-15044_S44_E1-50,21,#FF00B3,-6.93171444375367,25.1689213961745
LS-15044_S45_E1-50,20,#B3128A,-11.4802206843379,36.8060110246025
LS-15044_S46_E1-50,6,#FFA388,33.7594155386769,28.5249649326184
LS-15044_S47_E1-50,51,#A6E6A9,-3.87283249318277,-44.8980802224759
LS-15044_S48_E1-50,5,#FF7290,18.8623521446664,18.834229996954
LS-15044_S50_E1-50,56,#00979D,-42.7295075314941,3.53024566475227
LS-15044_S51_E1-50,18,#756FB3,-24.8264668418241,22.5284438697306
LS-15044_S52_E1-50,52,#7AE6AB,-9.85902864366312,-37.8827978036873
